artist_name,track_name,popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,music_genre
Stjepan Hauser,A.Dvorak: Song To The Moon (Rusalka),35,0.991,0.122,0.0733,0.884,F#,0.103,-22.131,Major,0.058,83.156,0.0356,Classical
DJ Shadow,Depth Charge,31,0.0111,0.355,0.674,0.919,G#,0.0901,-9.093,Major,0.0513,90.954,0.0356,Electronic
Carl Maria von Weber,"Piano Concerto No. 1 in C Major, Op. 11, J. 98: II. Adagio",34,0.937,0.171,0.0078,0.863,G#,0.106,-33.854,Major,0.0418,95.449,0.0356,Classical
Björk,Hyper-Ballad - Family Tree Version,43,0.0216,0.519,0.437,0.001,G,0.375,-12.97,Minor,0.0325,134.933,0.0356,Alternative
Erik Satie,Gnossiennes: I. Lent,28,0.996,0.415,0.0087,0.903,D,0.0914,-30.471,Minor,0.0621,73.84,0.0357,Classical
Seven Lions,The Sirens,39,0.0138,0.581,0.825,0.682,F#,0.097,-5.391,Minor,0.0401,108.777,0.0357,Electronic
James Whitbourn,Luminosity: I. Lux in tenebris,29,0.955,0.158,0.072,0.912,D,0.124,-19.82,Major,0.0503,137.881,0.0357,Classical
Eric Whitacre,Hurt,39,0.989,0.106,0.0547,0.009,B,0.119,-20.825,Minor,0.042,65.758,0.0358,Classical
Arthur Rubinstein,Hymn to the Sun from the Golden Cockerel,39,0.971,0.331,0.0969,0.903,D,0.074,-20.717,Major,0.0489,71.464,0.0358,Classical
Philip Glass,The Light,35,0.884,0.174,0.142,0.642,F,0.104,-20.142,Major,0.0356,79.484,0.0358,Classical
Jean Sibelius,"Sibelius: Violin Concerto in D Minor, Op. 47: II. Adadio di molto",29,0.949,0.0957,0.131,0.0839,A#,0.131,-20.571,Major,0.0438,84.305,0.0358,Classical
Jóhann Jóhannsson,Black Skulls,32,0.647,0.125,0.46,0.846,F,0.0666,-12.369,Major,0.044,88.506,0.0358,Classical
Howard Shore,The Houses Of Healing - feat. Liv Tyler,46,0.949,0.144,0.0307,0.82,G,0.0898,-30.109,Major,0.0372,93.727,0.0358,Classical
Polynation,Dew,40,0.168,0.493,0.804,0.924,D,0.0608,-8.645,Major,0.0299,93.988,0.0358,Electronic
Philip Glass,A New Generation,43,0.856,0.115,0.0599,0.932,G,0.114,-21.557,Minor,0.0394,184.266,0.0358,Classical
Dmitri Shostakovich,"Symphony No. 5 in D Minor, Op. 47: I Moderato",15,0.909,0.105,0.027,0.633,D,0.118,-22.592,Minor,0.042,63.867,0.0359,Classical
Lights & Motion,Bloom,53,0.897,0.0645,0.216,0.945,C,0.0674,-16.934,Major,0.0386,67.171,0.0359,Rock
Philip Glass,Violin Concerto No. 2 - The American Four Seasons: Movement II,23,0.649,0.11,0.0499,0.65,F,0.108,-25.479,Major,0.0399,88.012,0.0359,Classical
Edward Elgar,"Variations on an Original Theme, Op.36 ""Enigma"": 9. Nimrod (Adagio)",23,0.926,0.0945,0.0827,0.856,D#,0.127,-23.199,Major,0.04,88.279,0.0359,Classical
Christian Löffler,York - Original Mix,51,0.157,0.696,0.634,0.887,B,0.129,-12.063,Minor,0.0403,118.035,0.0359,Electronic
Edvard Grieg,"Grieg: Piano Concerto in A Minor, Op. 16: II. Adagio",32,0.983,0.22,0.0285,0.955,C#,0.0829,-21.261,Major,0.0402,140.405,0.0359,Classical
Claude Debussy,"Suite bergamasque, L. 75: 3. Clair de lune",27,0.992,0.272,0.0056,0.895,C#,0.0649,-32.743,Major,0.0464,54.606,0.036,Classical
Frédéric Chopin,"Preludio Op. 28 No. 4 ""The Pain Room"" - Re-Recorded Version",35,0.995,0.305,0.0052,0.9,A,0.0596,-23.633,Minor,0.143,67.727,0.036,Classical
Gustavo Santaolalla,All Gone,43,0.993,0.43,0.0232,0.019,G,0.125,-25.227,Minor,0.0753,71.99,0.036,Classical
Godspeed You! Black Emperor,Undoing a Luciferian Towers,41,0.0012,0.132,0.575,0.752,C#,0.11,-7.316,Major,0.0455,72.01,0.036,Jazz
Antonín Dvořák,"Symphony No. 2 in B-Flat Major, Op. 4, B. 12: II. Poco adagio",32,0.984,0.0768,0.0779,0.877,A#,0.108,-25.68,Major,0.0426,80.145,0.036,Classical
Sergei Rachmaninoff,"Vespers, Op. 37: Nunc dimittis",39,0.977,0.166,0.0183,0.509,D#,0.0731,-27.084,Minor,0.0476,83.565,0.036,Classical
Gabriel Fauré,"Après un rêve, Op. 7, No. 1",57,0.991,0.187,0.0306,0.968,F,0.0979,-27.399,Minor,0.0404,96.639,0.036,Classical
Anton Bruckner,Symphony No. 8: I. Allegro moderato,24,0.901,0.0809,0.0863,0.75,C#,0.121,-20.368,Major,0.0438,62.945,0.0361,Classical
Eric Whitacre,i carry your heart,47,0.991,0.15,0.0969,0.31,G,0.127,-20.803,Major,0.0425,81.014,0.0361,Classical
Dmitri Shostakovich,"The Gadfly Suite, Op. 97a: 10. Nocturne - Live",35,0.967,0.124,0.0632,0.932,A,0.108,-25.258,Minor,0.0521,82.475,0.0361,Classical
Gustavo Santaolalla,The Last of Us (A New Dawn),40,0.907,0.376,0.195,0.73,C,0.0918,-22.994,Major,0.0419,103.492,0.0361,Classical
Pyotr Ilyich Tchaikovsky,"Romeo & Juliet Fantasy Overture, TH.42",32,0.942,0.12,0.0709,0.879,B,0.0552,-19.657,Minor,0.0414,80.796,0.0362,Classical
Frédéric Chopin,Nocturnes: No. 1 in B flat minor Op. 9 No. 1,40,0.993,0.336,0.0143,0.921,C#,0.074,-29.32,Major,0.0412,114.087,0.0362,Classical
Johannes Brahms,"Ein deutsches Requiem, Op. 45: VII. Selig sind die Toten (Live)",0,0.977,0.208,0.113,0.602,F,0.107,-21.822,Major,0.0435,132.306,0.0362,Classical
Pink Floyd,Welcome to the Machine,61,0.52,0.382,0.36,0.171,C,0.0747,-12.442,Major,0.0365,133.273,0.0362,Rock
Sergei Prokofiev,"Piano Concerto No. 5 in G Major, Op. 55: IV. Larghetto",39,0.952,0.168,0.0127,0.875,D#,0.0929,-26.473,Major,0.0403,64.072,0.0363,Classical
Edvard Grieg,"Lyric Pieces Book IV, Op.47: No. 3 Melodie",34,0.996,0.353,0.0045,0.93,D,0.0708,-30.004,Minor,0.0563,70.819,0.0363,Classical
Sergei Rachmaninoff,"Piano Concerto No.3 In D Minor, Op.30: 2. Intermezzo (Adagio) - Live",30,0.989,0.175,0.134,0.901,G#,0.151,-20.315,Major,0.0362,73.237,0.0363,Classical
Morten Lauridsen,Lux aeterna: O Nata Lux,30,0.991,0.0765,0.0213,0.68,D,0.104,-30.315,Major,0.0554,79.47,0.0363,Classical
Henryk Górecki,"Gorecki: Symphony No. 3 Op. 36, ""Symphony of Sorrowful Songs"": II. Lento e largo - Tranquillissimo (Excerpt)",37,0.722,0.0813,0.141,0.0755,C#,0.105,-19.107,Major,0.0447,82.295,0.0363,Classical
Edward Elgar,Nimrod (Lux Aeterna),31,0.993,0.0986,0.0949,0.353,C#,0.0847,-21.002,Major,0.0441,174.628,0.0363,Classical
Pietro Mascagni,Cavalleria rusticana: Act I: Intermezzo sinfonico,48,0.862,0.0916,0.104,0.897,F,0.255,-20.199,Major,0.0407,86.803,0.0364,Classical
Howard Shore,Rivendell,37,0.972,0.091,0.0619,0.912,C,0.105,-23.247,Major,0.0439,86.93,0.0364,Classical
Antonín Dvořák,"Rusalka, Op. 114, B. 203, Act I: Prelude (Live)",0,0.979,0.161,0.0336,0.847,D#,0.11,-24.914,Major,0.0454,109.601,0.0364,Classical
Eric Whitacre,Sleep (Live),0,0.971,0.168,0.0811,0.0478,C,0.12,-21.963,Minor,0.0386,126.133,0.0364,Classical
empty_field,"Suite bergamasque, L. 75: No. 3, Clair de lune (Arr. L. Caillet for Orchestra)",51,0.915,0.0934,0.037,0.972,C#,0.0827,-26.091,Major,0.0412,164.68,0.0364,Classical
Georges Bizet,Carmen Suite No. 2: III. Nocturne,39,0.926,0.0665,0.0495,0.762,D#,0.0934,-28.199,Major,0.0455,66.142,0.0365,Classical
Seven Lions,After Dark (feat. Fiora) - Wooli & SampliFire Remix,40,0.05,0.218,0.831,0.242,E,0.0972,-3.986,Minor,0.222,74.949,0.0365,Electronic
Edvard Grieg,"Piano Concerto in A Minor, Op. 16: II. Adagio",33,0.978,0.132,0.0144,0.901,C#,0.0725,-24.552,Major,0.0397,78.266,0.0365,Classical
Nobuo Uematsu,Main Theme of Final Fantasy VII (Final Fantasy VII),43,0.928,0.109,0.13,0.87,D,0.0941,-15.702,Major,0.0383,78.686,0.0365,Classical
Amon Tobin,Bloodstone,31,0.278,0.223,0.365,0.424,A#,0.142,-10.265,Major,0.0337,124.304,0.0365,Electronic
Howard Shore,The Lighting Of The Beacons,45,0.787,0.14,0.257,0.909,A,0.0766,-15.666,Minor,0.0429,142.533,0.0365,Classical
Jonny Greenwood,Open Spaces,25,0.95,0.204,0.177,0.875,A,0.111,-16.339,Major,0.0428,66.12,0.0366,Classical
Edward Elgar,"Variations on an Original Theme, Op. 36 'Enigma': Variation IX. Adagio ""Nimrod""",10,0.962,0.142,0.123,0.851,D#,0.113,-17.753,Major,0.0403,70.692,0.0366,Classical
Gustav Mahler,"Kindertotenlieder: 2. ""Nun seh' ich wohl, warum so dunkle Flammen""",4,0.989,0.233,0.106,0.49,C,0.0849,-23.383,Minor,0.0483,73.732,0.0366,Classical
Pyotr Ilyich Tchaikovsky,"Variations on a Rococo Theme for Cello and Orchestra, Op. 33: IX. Variazione 6: Andante",24,0.967,0.0812,0.0063,0.0562,D,0.107,-36.329,Minor,0.0499,81.596,0.0366,Classical
Camille Saint-Saëns,"Saint-Saëns / Vidal: Le carnaval des animaux, R. 125: XIII. Le cygne (Transcr. for Cello and Orchestra)",57,0.972,0.193,0.0329,0.929,G,0.0978,-28.228,Major,0.046,82.165,0.0366,Classical
Frank Ticheli,Shenandoah,33,0.987,0.146,0.0383,0.929,D#,0.0962,-22.801,Major,0.0382,91.954,0.0366,Classical
Miles Davis,Blue in Green - Studio Sequence,46,0.718,0.371,0.0123,0.0003,A,0.113,-35.068,Minor,0.0492,100.609,0.0366,Jazz
Edvard Grieg,"Lyric Pieces, Op. 43: II. To the Spring",0,0.995,0.472,0.0091,0.923,D#,0.107,-31.516,Major,0.0518,102.322,0.0366,Classical
Julia Wolfe,Anthracite Fields: IV. Flowers,37,0.937,0.211,0.3,0.418,A,0.0814,-13.261,Minor,0.0336,123.711,0.0366,Classical
Giovanni Battista Pergolesi,"Pergolesi: Stabat Mater, P. 77: I. Stabat Mater dolorosa",42,0.982,0.172,0.0362,0.0235,E,0.111,-22.325,Minor,0.0414,138.045,0.0366,Classical
Johannes Brahms,"Piano Concerto No. 2 in B-Flat Major, Op. 83: III. Andante",0,0.984,0.0937,0.0446,0.923,A#,0.133,-23.93,Major,0.0408,56.92,0.0367,Classical
Antonín Dvořák,"Rusalka, Op. 114, B. 203, Act I: Lieblicher Mond (Song to the Moon)",43,0.989,0.179,0.0703,0.414,F#,0.171,-22.884,Major,0.0526,63.284,0.0367,Classical
Hector Berlioz,"Roméo et Juliette, Op. 17, H 79, Pt. 2: No. 2a, Roméo seul",0,0.892,0.0686,0.0464,0.512,F,0.653,-27.348,Major,0.0469,64.593,0.0367,Classical
Howard Shore,Very Old Friends,39,0.934,0.119,0.0036,0.236,G,0.205,-34.548,Major,0.0425,76.089,0.0367,Classical
Maximilian Steinberg,"Passion Week, Op. 13: Of Thy Mystical Supper",29,0.994,0.0742,0.0554,0.614,D,0.114,-25.578,Minor,0.039,79.635,0.0367,Classical
Philip Glass,I'm Going to Make a Cake,38,0.957,0.208,0.0326,0.969,F,0.103,-28.229,Major,0.0414,127.175,0.0367,Classical
Ólafur Arnalds,undir,48,0.779,0.397,0.479,0.889,E,0.0887,-15.03,Major,0.0481,140.011,0.0367,Classical
Angélica Negrón,El Colapso,32,0.83,0.352,0.317,0.266,F#,0.118,-13.224,Major,0.0557,142.03,0.0367,Classical
WAVEDASH,Deathwish (feat. fknsyd),26,0.0053,0.446,0.992,0.0009,E,0.451,-3.312,Minor,0.299,149.898,0.0367,Electronic
empty_field,Deathwish (Feat. fknsyd),34,0.0053,0.446,0.992,0.0009,E,0.451,-3.312,Minor,0.299,149.898,0.0367,Electronic
Franz Schubert,"String Quintet in C, D.956: 2. Adagio",32,0.946,0.115,0.0594,0.633,B,0.123,-23.485,Major,0.0443,80.069,0.0368,Classical
empty_field,"Romeo and Juliet, Op. 64 (Excerpts): Act I, Scene 2, No. 21: Love Dance",23,0.775,0.0919,0.0791,0.909,F,0.107,-23.827,Major,0.0351,82.32,0.0368,Classical
Percy Grainger,Colonial Song (version for wind ensemble),22,0.987,0.0833,0.0506,0.919,D#,0.0826,-21.241,Major,0.0387,83.529,0.0368,Classical
Igor Stravinsky,Le Sacre du Printemps / Pt 1: L'Adoration de la Terre: Introduction,34,0.947,0.0869,0.0373,0.94,E,0.08,-29.138,Major,0.045,84.479,0.0368,Classical
empty_field,"Symphony No. 1 in B-Flat Major, Op. 38 ""Spring"": II. Larghetto (Live)",8,0.933,0.126,0.0599,0.892,D#,0.178,-26.183,Major,0.0407,95.084,0.0368,Classical
Antonín Dvořák,"Piano Concerto in G minor, Op.33: 2. Andante sostenuto",37,0.97,0.221,0.016,0.826,D,0.0431,-29.7,Major,0.0369,136.039,0.0368,Classical
John Tavener,Funeral Canticle,34,0.981,0.0652,0.0179,0.601,C#,0.109,-39.109,Major,0.0417,73.979,0.0369,Classical
Franz Liszt,"Via Crucis, S. 53: Station VII. Jesus fällt zum zweiten Mal",14,0.989,0.311,0.0218,0.0022,G,0.0712,-22.905,Minor,0.0432,79.81,0.0369,Classical
Johann Sebastian Bach,"Suite No. 3 in D, BWV 1068 : 2. Air",27,0.723,0.0877,0.0454,0.918,E,0.159,-32.184,Minor,0.0409,81.221,0.0369,Classical
Gustav Mahler,Blumine,31,0.959,0.146,0.0485,0.938,C,0.119,-24.879,Major,0.0397,102.206,0.0369,Classical
Peter Schmalfuss,"Années de Pèlerinage, Deuxième année - Italie: I. Il Penseroso",39,0.994,0.441,0.0053,0.94,C#,0.0837,-29.314,Minor,0.0479,107.852,0.0369,Classical
Frédéric Chopin,"Etude in A flat major, Op. posthumous No. 3",32,0.994,0.318,0.0882,0.846,G#,0.0953,-26.436,Major,0.0494,126.18,0.0369,Classical
Sergei Rachmaninoff,"Piano Concerto No. 3 in D Minor, Op. 30: II. Intermezzo - Adagio",33,0.983,0.138,0.0478,0.916,C#,0.355,-24.849,Major,0.0393,68.555,0.037,Classical
Frédéric Chopin,"Nocturne No.1 In B Flat Minor, Op.9 No.1",35,0.993,0.244,0.0317,0.807,C#,0.14,-25.469,Major,0.0388,87.52,0.037,Classical
Tory Lanez,In For It,58,0.0765,0.382,0.522,0.0002,F,0.108,-7.823,Minor,0.0858,105.986,0.037,Rap
Tory Lanez,In For It,58,0.0765,0.382,0.522,0.0002,F,0.108,-7.823,Minor,0.0858,105.986,0.037,Hip-Hop
Excision,Sleepless - Loadstar Remix,31,0.0001,0.471,0.831,0.525,A#,0.235,-3.108,Minor,0.037,174.016,0.037,Electronic
Claude Debussy,"La Mer, L.109: 1. From Dawn Till Noon On The Sea (De l'aube à midi sur la mer)",29,0.878,0.106,0.034,0.936,A,0.0571,-27.707,Major,0.0389,67.337,0.0371,Classical
Antonín Dvořák,"Symphony No.9 in E minor, Op.95 ""From the New World"": 2.Largo",27,0.936,0.0809,0.0073,0.966,C#,0.0745,-32.324,Major,0.0387,70.062,0.0371,Classical
empty_field,"Via Crucis, S. 53: Station V. Simon von Kyrene hilft Jesus das Kreuz tragen",14,0.994,0.298,0.0013,0.897,C,0.0878,-46.052,Major,0.0522,70.872,0.0371,Classical
Pyotr Ilyich Tchaikovsky,"Swan Lake, Op. 20a: No. 1, Scène",36,0.882,0.115,0.261,0.906,E,0.281,-13.584,Minor,0.0363,76.836,0.0371,Classical
Ralph Vaughan Williams,Concerto for 2 Pianos in C Major (arr. from Piano Concerto in C Major): II. Romanza: Lento,39,0.912,0.133,0.0136,0.894,C#,0.24,-32.25,Major,0.0364,89.777,0.0371,Classical
Jóhann Jóhannsson,"Good Night, Day",45,0.61,0.154,0.119,0.929,A,0.064,-22.124,Minor,0.0437,135.78,0.0371,Classical
Trans-Siberian Orchestra,The Lost Christmas Eve,26,0.147,0.309,0.579,0.0048,B,0.105,-7.491,Minor,0.0433,180.463,0.0371,Classical
Gustavo Santaolalla,All Gone (Aftermath),44,0.986,0.239,0.0607,0.685,E,0.113,-22.497,Minor,0.0417,38.137,0.0372,Classical
Igor Stravinsky,The Firebird Suite *: Firebird: Lullaby,34,0.945,0.114,0.041,0.925,G#,0.123,-23.071,Minor,0.042,65.505,0.0372,Classical
Samuel Barber,"Nocturne, 'Homage to John Field' Op. 33",31,0.99,0.314,0.0191,0.868,G#,0.119,-30.466,Major,0.0455,66.31,0.0372,Classical
Johann Sebastian Bach,"Orchestral Suite No. 3 in D Major, BWV 1068: Air",36,0.726,0.0807,0.0465,0.93,E,0.181,-32.233,Minor,0.0413,81.837,0.0372,Classical
Karol Szymanowski,"Symphony No. 4, Op.60 'Sinfonia Concertante': Andante molto sostenuto",35,0.938,0.127,0.0418,0.535,E,0.106,-24.984,Minor,0.0342,86.072,0.0372,Classical
Selim Palmgren,"Pastorale, Op. 50 (Version for Orchestra): III. Evening",32,0.897,0.0946,0.0255,0.589,D#,0.114,-31.642,Major,0.0481,87.602,0.0372,Classical
Sergei Rachmaninoff,"Piano Concerto No.2 in C minor, Op.18 : 2. Adagio sostenuto",30,0.978,0.154,0.0169,0.865,E,0.086,-30.424,Major,0.0422,139.28,0.0372,Classical
Claude Debussy,"Images, Book 1: No. 1. Reflets dans l'eau",38,0.991,0.256,0.0303,0.944,C#,0.176,-26.499,Major,0.0405,171.813,0.0372,Classical
Johann Nepomuk Hummel,"Piano Concerto No. 3 in B Minor, Op. 89: II. Larghetto",41,0.991,0.25,0.0232,0.935,G,0.104,-28.487,Major,0.0393,69.433,0.0373,Classical
empty_field,Beau Soir,35,0.947,0.207,0.0342,0.0105,E,0.136,-23.974,Major,0.042,78.872,0.0373,Classical
Ralph Vaughan Williams,Fantasia on a Theme by Thomas Tallis (excerpt) (Master and Commander: The Far Side of the World),25,0.644,0.0752,0.046,0.53,C,0.345,-26.057,Minor,0.042,80.282,0.0373,Classical
Ludwig van Beethoven,"Piano Sonata No. 32 in C Minor, Op. 111: II. Arietta: Adagio molto, semplice e cantabile",41,0.984,0.282,0.0289,0.912,C,0.0719,-25.799,Major,0.0403,89.595,0.0373,Classical
Anton Rubinstein,"Piano Concerto No. 4 in D Minor, Op. 70: II. Andante",34,0.992,0.228,0.0333,0.9,F,0.0671,-25.094,Major,0.0381,100.81,0.0373,Classical
Lalo Schifrin,Dolor,0,0.989,0.252,0.151,0.909,E,0.0854,-16.944,Minor,0.0341,143.498,0.0373,Classical
Ólafur Arnalds,brot,50,0.961,0.11,0.127,0.967,D,0.28,-21.969,Major,0.0537,176.533,0.0373,Classical
Howard Shore,Éowyn's Dream,44,0.972,0.241,0.0115,0.662,A,0.0852,-33.576,Minor,0.0412,59.353,0.0374,Classical
Gabriel Fauré,"Requiem, Op. 48: II. Kyrie",37,0.971,0.0666,0.0366,0.833,D,0.0829,-25.264,Minor,0.0464,72.689,0.0374,Classical
Sergei Rachmaninoff,Variation XVIII,35,0.989,0.144,0.0615,0.915,C#,0.0927,-20.882,Major,0.0404,76.286,0.0374,Classical
Maurice Ravel,"Piano Concerto In G Major, M. 83: 2. Adagio assai",48,0.972,0.0992,0.0085,0.923,C#,0.0806,-35.6,Minor,0.0383,84.78,0.0374,Classical
Philip Glass,Something She Has To Do,34,0.988,0.335,0.009,0.935,F,0.051,-26.426,Major,0.0372,92.038,0.0374,Classical
Ralph Vaughan Williams,Symphony No. 3 - 'Pastoral Symphony': II. Lento moderato,25,0.954,0.144,0.0079,0.947,G,0.483,-30.706,Minor,0.0431,102.75,0.0374,Classical
Jacques Offenbach,"Les contes d'Hoffmann, Act II: Pourtant, ô ma fiancée (Live)",0,0.959,0.302,0.0277,0,G#,0.218,-29.661,Major,0.0612,135.561,0.0374,Classical
Johann Sebastian Bach,"Unaccompanied Cello Suite No. 2 in D Minor, BWV 1008: Sarabande",27,0.895,0.0899,0.0198,0.897,D,0.106,-27.408,Major,0.0413,167.56,0.0374,Classical
Richard Strauss,"Also sprach Zarathustra, Op. 30, TrV 176: VI. Von der Wissenschaft (Live)",3,0.866,0.085,0.0206,0.619,B,0.632,-27.962,Major,0.036,167.979,0.0374,Classical
Benjamin Britten,Night Piece (Notturno) (1963),40,0.977,0.216,0.0174,0.919,D#,0.0843,-30.924,Major,0.0448,67.318,0.0375,Classical
Jóhann Jóhannsson,Flight From The City,66,0.932,0.13,0.086,0.912,A#,0.108,-21.92,Major,0.0373,90.223,0.0375,Classical
Moderat,This Time,24,0.303,0.27,0.335,0.927,B,0.0876,-12.098,Minor,0.034,115.023,0.0375,Electronic
empty_field,Fratres - Remastered 2015,43,0.93,0.369,0.0461,0.0003,D,0.0403,-23.665,Major,0.0512,135.674,0.0375,Classical
Jean Sibelius,"Symphony No. 2 in D Major, Op. 43: III. Vivacissimo (- attacca -)",35,0.973,0.191,0.163,0.836,F#,0.472,-22.123,Major,0.0516,75.473,0.0376,Classical
Hildur Guðnadóttir,Strokur,37,0.949,0.149,0.0312,0.639,D,0.1,-18.95,Minor,0.0469,78.744,0.0376,Classical
Eleni Karaindrou,Je ne me consolerai jamais,35,0.974,0.158,0.0291,0.893,E,0.0989,-22.658,Minor,0.0481,84.435,0.0376,Classical
Camille Saint-Saëns,Saint-Saëns: Le carnaval des animaux (Carnival of the Animals): XIII. The Swan,40,0.99,0.105,0.0334,0.926,G,0.0933,-28.089,Major,0.0482,90.527,0.0376,Classical
Slayer,Raining Blood,59,0.0005,0.295,0.995,0.36,C#,0.127,-4.423,Minor,0.2,110.25,0.0376,Alternative
Coachwhips,You Gonna Get It,26,0.0022,0.335,0.979,0.897,F,0.0988,1.949,Major,0.0759,121.296,0.0376,Blues
Jónsi,Boy 1904,49,0.982,0.183,0.245,0.974,G,0.417,-17.934,Major,0.039,123.139,0.0376,Rock
Franz Liszt,"Liebestraum No.3 in A flat, S.541 No.3",33,0.988,0.357,0.0287,0.868,G#,0.0987,-26.103,Major,0.0393,131.107,0.0376,Classical
Frédéric Chopin,Chopin : Nocturne No.8 in D flat major Op.27 No.2,31,0.99,0.379,0.0077,0.944,C#,0.115,-30.723,Major,0.0379,66.947,0.0377,Classical
Maria Callas,La Wally (1997 Digital Remaster): Ebben?...Ne andrò lontana,32,0.98,0.119,0.153,0.0607,C,0.133,-11.845,Major,0.0484,70.712,0.0377,Classical
Howard Shore,"Bard, a Man of Lake-town - Extended Version",24,0.758,0.107,0.119,0.875,A#,0.111,-24.306,Minor,0.0367,80.777,0.0377,Classical
Robert Schumann,"Cello Concerto in A Minor, Op. 129: II. Langsam",35,0.956,0.0987,0.0677,0.775,F,0.212,-22.243,Major,0.0441,88.279,0.0377,Classical
Archive,Controlling Crowds,37,0.192,0.532,0.588,0.126,F,0.218,-11.457,Minor,0.0313,98.001,0.0377,Electronic
Osvaldo Golijov,Tenebrae (version for string quartet),33,0.96,0.184,0.0402,0.536,C,0.114,-27.191,Major,0.0464,122.154,0.0377,Classical
Pyotr Ilyich Tchaikovsky,Violin Concerto In D Opus 35: II Canzonetta - Andante,44,0.983,0.176,0.0287,0.472,D#,0.0637,-28.182,Major,0.049,63.335,0.0378,Classical
Anton Bruckner,"Symphony No. 8: IV. Finale. Feierlich, nicht schnell (Solemn, not fast)",23,0.92,0.106,0.0858,0.932,C#,0.684,-19.021,Major,0.0421,78.116,0.0378,Classical
Ludwig van Beethoven,"String Quartet No. 14 in C-Sharp Minor, Op. 131: I. Adagio ma non troppo e molto espressivo",29,0.848,0.14,0.0347,0.175,C#,0.0888,-24.935,Minor,0.0414,83.087,0.0378,Classical
empty_field,A Violent Sky,24,0.784,0.471,0.608,0.457,A#,0.121,-10.954,Major,0.0446,97.382,0.0378,Electronic
Bohren & Der Club Of Gore,Bei Rosarotem Light,31,0.975,0.145,0.0424,0.947,A,0.0783,-21.344,Minor,0.0395,139.469,0.0378,Jazz
empty_field,The Last March of the Ents (feat. Ben Del Maestro),33,0.931,0.111,0.0562,0.943,A,0.129,-26.372,Minor,0.0398,67.546,0.0379,Classical
Johannes Brahms,"Violin Concerto in D Major, Op. 77: II. Adagio (Live)",0,0.909,0.158,0.044,0.0397,C,0.118,-29.32,Major,0.041,72.312,0.0379,Classical
Sviatoslav Richter,Gaspard De La Nuit,28,0.996,0.41,0.0094,0.927,G#,0.129,-30.317,Major,0.0429,77.148,0.0379,Classical
César Franck,"Sonata for Piano and Violin in A Major, FW 8: I. Allegro ben moderato",39,0.969,0.248,0.0364,0.047,A,0.0632,-25.313,Major,0.0413,134.059,0.0379,Classical
Giuseppe Verdi,La Traviata / Act 1: Prelude,40,0.928,0.128,0.0116,0.145,B,0.425,-34.862,Major,0.05,62.208,0.038,Classical
Hans Pfitzner,"Piano Concerto in E-Flat Major, Op. 31: III. Ausserst ruhig, versonnen, schwarmerisch",34,0.955,0.181,0.0021,0.642,G#,0.129,-38.506,Minor,0.0478,63.677,0.038,Classical
Edvard Grieg,"Lyric Pieces Book III, Op.43: 6. To Spring",36,0.992,0.345,0.0646,0.894,F#,0.0831,-23.952,Major,0.056,66.92,0.038,Classical
Ludwig van Beethoven,"Concerto for violin, cello and piano in C major op. 56 “Triple Concerto” : Largo (attacca)",44,0.899,0.0787,0.0282,0.75,G#,0.114,-29.025,Major,0.0473,69.889,0.0381,Classical
John Tavener,"Mother Of God, Here I Stand",26,0.993,0.128,0.0392,0.935,G,0.124,-27.737,Major,0.0539,73.166,0.0381,Classical
Thomas Adès,Arcadiana: VI. O Albion,24,0.843,0.165,0.0011,0.0919,D#,0.113,-42.512,Major,0.0508,78.232,0.0381,Classical
Ludwig van Beethoven,"Piano Concerto No.3 In C Minor, Op.37: 2. Largo - Live",28,0.985,0.198,0.0235,0.911,E,0.113,-28.664,Major,0.0445,87.545,0.0381,Classical
Edvard Grieg,"Peer Gynt, Op.23 : No.13. Morning mood",28,0.961,0.135,0.009,0.894,E,0.0997,-27.593,Major,0.0424,99.476,0.0381,Classical
mysticphonk,Cut Myself,59,0.0193,0.54,0.465,0.289,D,0.0977,-11.717,Minor,0.0577,119.965,0.0381,Hip-Hop
Eric Whitacre,Five Hebrew Love Songs: Temuná (A Picture),28,0.98,0.143,0.0491,0.932,G,0.064,-29.526,Major,0.056,73.212,0.0382,Classical
Howard Shore,The Road Goes Ever On... Pt. 1,36,0.911,0.0671,0.0777,0.852,D,0.0947,-24.175,Major,0.0424,73.277,0.0382,Classical
